FECHA,PRECIP,EVAP,TMAX,TMIN,HUMEDAD_RELATIVA
30/04/1942,  0,  Nulo ,26,  15 ,
01/05/1942,  0,  Nulo ,27.8 ,  16 ,
02/05/1942,  0,  Nulo, 29.5,17.5 ,
03/05/1942,  0,  Nulo ,33.5 ,  18 ,
04/05/1942,  0,  Nulo ,27,  19 ,
05/05/1942,  0,  Nulo, 25  ,14.5 ,
06/05/1942,  0,  Nulo, 25.5,12.8 ,
07/05/1942,  0,  Nulo ,24.2 ,  12 ,
08/05/1942,  23  ,  Nulo, 25  ,14.5 ,
09/05/1942,  0,  Nulo ,24,  13 ,
10/05/1942,  0,  Nulo, 29  ,12.5 ,
11/05/1942,  0,  Nulo, 30.5,14.8 ,
12/05/1942,  0,  Nulo ,28,  15 ,
13/05/1942,  0,  Nulo ,32,  18 ,
14/05/1942,  0,  Nulo, 34  ,20.5 ,
15/05/1942,  1.2 ,  Nulo, 23  ,18.2 ,
16/05/1942,  0,  Nulo, 29.2,14.5 ,
17/05/1942,  0,  Nulo ,27.5 ,  16 ,
18/05/1942,  0,  Nulo ,28,  14 ,
19/05/1942,  123.,5 Nulo ,26,  12 ,
20/05/1942,  9.8 ,  Nulo, 25  ,13.5 ,
21/05/1942,  8,  Nulo, 21  ,11.2 ,
22/05/1942,  0,  Nulo  ,  22 , 8.5 ,
23/05/1942,  0,  Nulo ,21,  10 ,
24/05/1942,  0,  Nulo, 25  ,9 ,
25/05/1942,  0,  Nulo  ,  23 , 9.5 ,
26/05/1942,  0,  Nulo  ,  24 , 9.5 ,
27/05/1942,  0,  Nulo, 26  ,9 ,
28/05/1942,  0,  Nulo ,26,  10 ,
29/05/1942,  0,  Nulo ,25.5 ,  12 ,
30/05/1942,  7.5 ,  Nulo, 24.2,12.5 ,
31/05/1942,  2.8 ,  Nulo ,24,  13 ,
01/06/1942,  0,  Nulo, 24.8,10.5 ,
02/06/1942,  0,  Nulo, 24  ,12.5 ,
03/06/1942,  0,  Nulo, 25  ,10.8 ,
04/06/1942,  0,  Nulo ,25,  11 ,
05/06/1942,  13.8,  Nulo, 26  ,11.5 ,
06/06/1942,  0,  Nulo ,25.8 ,  12 ,
07/06/1942,  6.5 ,  Nulo, 27  ,11.5 ,
08/06/1942,  0,  Nulo ,30.5 ,  16 ,
09/06/1942,  0,  Nulo, 24.5,15.5 ,
10/06/1942,  0,  Nulo, 29  ,17.5 ,
11/06/1942,  0,  Nulo ,30.8 ,  16 ,
12/06/1942,  6.8 ,  Nulo, 28  ,16.5 ,
13/06/1942,  0,  Nulo, 25  ,14.5 ,
14/06/1942,  0,  Nulo ,26,  14 ,
15/06/1942,  0,  Nulo, 26.8,13.5 ,
16/06/1942,  8.5 ,  Nulo, 26  ,12.5 ,
17/06/1942,  3,  Nulo ,24.5 ,  13 ,
18/06/1942,  7,  Nulo, 22.5,12.5 ,
19/06/1942,  3,  Nulo, 20.2,15.5 ,
20/06/1942,  21.3,  Nulo ,22.5 ,  15 ,
21/06/1942,  0,  Nulo, 26.8,15.5 ,
22/06/1942,  20.2,  Nulo, 25  ,15.5 ,
23/06/1942,  2,  Nulo ,23.8 ,  16 ,
24/06/1942,  1,  Nulo, 22.5,15.5 ,
25/06/1942,  0,  Nulo, 25.5,14.5 ,
26/06/1942,  2.5 ,  Nulo, 24  ,12.5 ,
27/06/1942,  6.2 ,  Nulo, 23  ,12.5 ,
28/06/1942,  28.5,  Nulo, 21  ,11.5 ,
29/06/1942,  14.5,  Nulo, 19  ,10.5 ,
30/06/1942,  40  ,  Nulo, 22  ,12.5 ,
01/07/1942,  45.5,  Nulo ,23,  11 ,
02/07/1942,  2.5 ,  Nulo ,21,  12 ,
03/07/1942,  1,  Nulo ,22.5 ,  12 ,
04/07/1942,  0,  Nulo ,22,  14 ,
05/07/1942,  5.5 ,  Nulo, 23  ,12.5 ,
06/07/1942,  3,  Nulo, 21.5,12.5 ,
07/07/1942,  4.5 ,  Nulo ,23.5 ,  10 ,
08/07/1942,  35  ,  Nulo, 22  ,12.8 ,
09/07/1942,  0,  Nulo ,21,  10 ,
10/07/1942,  0,  Nulo, 19  ,10.5 ,
11/07/1942,  28.5,  Nulo, 21  ,9 ,
12/07/1942,  7.5 ,  Nulo, 21.5,10.5 ,
13/07/1942,  27.2,  Nulo ,21,  10 ,
14/07/1942,  3.5 ,  Nulo, 22  ,12.8 ,
15/07/1942,  3,  Nulo ,21,  12 ,
16/07/1942,  0,  Nulo, 22.5,11.5 ,
17/07/1942,  18.2,  Nulo ,22.5 ,  11 ,
18/07/1942,  3.5 ,  Nulo ,21,  13 ,
19/07/1942,  0.5 ,  Nulo, 22  ,13.5 ,
20/07/1942,  25  ,  Nulo, 25  ,11.5 ,
21/07/1942,  38.5,  Nulo ,21,  10 ,
22/07/1942,  15.5,  Nulo, 21.5,11.5 ,
23/07/1942,  2.8 ,  Nulo ,22.5 ,  10 ,
24/07/1942,  0,  Nulo ,23,  12 ,
25/07/1942,  6.5 ,  Nulo, 23.5,12.5 ,
26/07/1942,  10  ,  Nulo ,22,  12 ,
27/07/1942,  10.8,  Nulo ,22,  12 ,
28/07/1942,  5,  Nulo, 23  ,10.5 ,
29/07/1942,  7.2 ,  Nulo ,22.5 ,  11 ,
30/07/1942,  0,  Nulo ,21.5 ,  11 ,
31/07/1942,  18.5,  Nulo, 22  ,11.5 ,
01/08/1942,  52.5,  Nulo ,22,  11 ,
02/08/1942,  1,  Nulo ,23.5 ,  10 ,
03/08/1942,  5.8 ,  Nulo ,21,  11 ,
04/08/1942,  40  ,  Nulo ,18,  13 ,
05/08/1942,  8.8 ,  Nulo ,23,  14 ,
06/08/1942,  3.5 ,  Nulo, 22.5,11.8 ,
07/08/1942,  40.5,  Nulo ,24,  12 ,
08/08/1942,  54.8,  Nulo ,22.5 ,  12 ,
09/08/1942,  2,  Nulo ,23,  11 ,
10/08/1942,  1.5 ,  Nulo ,22,  11 ,
11/08/1942,  0,  Nulo, 23  ,11.2 ,
12/08/1942,  9.5 ,  Nulo, 24  ,12.5 ,
13/08/1942,  28  ,  Nulo ,21.5 ,  12 ,
14/08/1942,  35  ,  Nulo ,24.5 ,  12 ,
15/08/1942,  2.5 ,  Nulo, 23  ,12.5 ,
16/08/1942,  11  ,  Nulo ,22.5 ,  13 ,
17/08/1942,  3.8 ,  Nulo ,23.5 ,  12 ,
18/08/1942,  2,  Nulo, 22.5,13.5 ,
19/08/1942,  23.5,  Nulo, 22  ,12.5 ,
20/08/1942,  12.5,  Nulo ,22.5 ,  11 ,
21/08/1942,  4,  Nulo, 22  ,11.5 ,
22/08/1942,  27  ,  Nulo, 22  ,12.5 ,
23/08/1942,  3.5 ,  Nulo ,20.5 ,  14 ,
24/08/1942,  31  ,  Nulo ,21.5 ,  14 ,
25/08/1942,  7,  Nulo ,21.5 ,  11 ,
26/08/1942,  3.6 ,  Nulo, 22.5,11.5 ,
27/08/1942,  1.5 ,  Nulo ,23,  11 ,
28/08/1942,  20  ,  Nulo, 21  ,10.5 ,
29/08/1942,  0,  Nulo, 21  ,10.5 ,
30/08/1942,  0,  Nulo ,25,  10 ,
31/08/1942,  0,  Nulo, 23.5,13.5 ,
01/09/1942,  2.5 ,  Nulo, 23  ,13.5 ,
02/09/1942,  6,  Nulo, 22.5,13.5 ,
03/09/1942,  44.2,  Nulo ,23,  13 ,
04/09/1942,  18.3,  Nulo, 22.5,13.5 ,
05/09/1942,  0,  Nulo ,25.5 ,  10 ,
06/09/1942,  21  ,  Nulo ,24,  14 ,
07/09/1942,  2.5 ,  Nulo, 22.5,13.5 ,
08/09/1942,  24  ,  Nulo, 22  ,12.5 ,
09/09/1942,  147 ,  Nulo, 20  ,13.5 ,
10/09/1942,  203.,8 Nulo ,17.5 ,  13 ,
11/09/1942,  66.2,  Nulo ,19,  13 ,
12/09/1942,  2.5 ,  Nulo, 21  ,11.5 ,
13/09/1942,  19.2,  Nulo, 20.5,13.8 ,
14/09/1942,  13.5,  Nulo ,20.5 ,  13 ,
15/09/1942,  54.2,  Nulo, 20  ,14.2 ,
16/09/1942,  27.8,  Nulo ,22,  14 ,
17/09/1942,  0,  Nulo, 23.5,13.5 ,
18/09/1942,  0,  Nulo, 23.5,11.5 ,
19/09/1942,  18.8,  Nulo, 24  ,10.5 ,
20/09/1942,  43  ,  Nulo ,22,  10 ,
21/09/1942,  10  ,  Nulo ,20,  11 ,
22/09/1942,  18.5,  Nulo ,19.5 ,  13 ,
23/09/1942,  34.5,  Nulo, 21  ,13.5 ,
24/09/1942,  25  ,  Nulo, 22  ,13.5 ,
25/09/1942,  2,  Nulo, 20.5,12.5 ,
26/09/1942,  37.8,  Nulo ,22,  15 ,
27/09/1942,  7,  Nulo ,15,  13 ,
28/09/1942,  17  ,  Nulo  ,  16.8  , 8.5 ,
29/09/1942,  5,  Nulo  ,  18.5  , 9.5 ,
30/09/1942,  8,  Nulo  ,  19.5  , 6.5 ,
01/10/1942,  0,  Nulo ,20.5 ,  12 ,
02/10/1942,  0,  Nulo, 24  ,9 ,
03/10/1942,  0,  Nulo, 25  ,7 ,
04/10/1942,  0,  Nulo ,23.5 ,  11 ,
05/10/1942,  16.5,  Nulo, 25  ,9 ,
06/10/1942,  36  ,  Nulo, 21  ,13.5 ,
07/10/1942,  17.5,  Nulo, 20  ,9 ,
08/10/1942,  12.8,  Nulo  ,  23.5  , 8.5 ,
09/10/1942,  38  ,  Nulo  ,  22.5  , 9.5 ,
10/10/1942,  7.8 ,  Nulo ,23.5 ,  10 ,
11/10/1942,  2,  Nulo, 21  ,10.5 ,
12/10/1942,  0,  Nulo  ,  24 , 9.5 ,
13/10/1942,  0,  Nulo ,23.5 ,  10 ,
14/10/1942,  0,  Nulo, 24  ,8 ,
15/10/1942,  0,  Nulo, 24.5,9 ,
16/10/1942,  0,  Nulo  ,  24 , 8.5 ,
17/10/1942,  0,  Nulo, 23.5,9 ,
18/10/1942,  0,  Nulo  ,  23 , 9.5 ,
19/10/1942,  0,  Nulo  ,  22 , 8.5 ,
20/10/1942,  0,  Nulo, 21  ,6 ,
21/10/1942,  0,  Nulo, 24  ,7 ,
22/10/1942,  0,  Nulo  ,  28 , 9.5 ,
23/10/1942,  0,  Nulo, 30  ,9 ,
24/10/1942,  0,  Nulo ,26.8 ,  10 ,
25/10/1942,  0,  Nulo ,29,  11 ,
26/10/1942,  3,  Nulo ,25,  10 ,
27/10/1942,  0,  Nulo, 28.2,10.8 ,
28/10/1942,  0,  Nulo, 31  ,14.5 ,
29/10/1942,  0,  Nulo, 30  ,11.5 ,
30/10/1942,  0,  Nulo, 26  ,9 ,
31/10/1942,  27.5,  Nulo ,27,  10 ,
01/11/1942,  0,  Nulo ,25,  14 ,
02/11/1942,  0,  Nulo ,28,  11 ,
03/11/1942,  0,  Nulo, 25.5,12.5 ,
04/11/1942,  0,  Nulo ,25,  11 ,
05/11/1942,  0,  Nulo  ,  24.8  , 9.8 ,
06/11/1942,  4,  Nulo ,25,  11 ,
07/11/1942,  6.3 ,  Nulo, 21  ,11.5 ,
08/11/1942,  0,  Nulo, 21  ,10.5 ,
09/11/1942,  0,  Nulo ,22.5 ,  11 ,
10/11/1942,  8.5 ,  Nulo ,22,  10 ,
11/11/1942,  65.5,  Nulo ,13,  11 ,
12/11/1942,  7.2 ,  Nulo, 11.5,8 ,
13/11/1942,  4.2 ,  Nulo, 14  ,8 ,
14/11/1942,  3,  Nulo, 18  ,6 ,
15/11/1942,  0,  Nulo, 22  ,6 ,
16/11/1942,  0,  Nulo  ,  21 , 8.5 ,
17/11/1942,  0,  Nulo  ,  25 , 9.2 ,
18/11/1942,  10.5,  Nulo, 18  ,8 ,
19/11/1942,  0,  Nulo, 21.5,12.5 ,
20/11/1942,  0,  Nulo  ,  23 , 8.5 ,
21/11/1942,  0,  Nulo  ,  23 , 8.8 ,
22/11/1942,  20.5,  Nulo  ,  17.5  , 8.5 ,
23/11/1942,  0,  Nulo  ,  20 , 6.5 ,
24/11/1942,  0,  Nulo  ,  24 , 8.5 ,
25/11/1942,  0,  Nulo  ,  25.5  , 7.5 ,
26/11/1942,  16  ,  Nulo, 22  ,10.5 ,
27/11/1942,  6.8 ,  Nulo ,23.5 ,  12 ,
28/11/1942,  2.6 ,  Nulo ,24,  11 ,
29/11/1942,  6.5 ,  Nulo ,22,  10 ,
30/11/1942,  0,  Nulo  ,  23.8  , 8.5 ,
01/12/1942,  0,  Nulo ,25.2 ,  13 ,
02/12/1942,  0,  Nulo, 26  ,9 ,
03/12/1942,  0,  Nulo  ,  29.5  , 8.5 ,
04/12/1942,  0,  Nulo, 28  ,11.5 ,
05/12/1942,  0,  Nulo ,26,  12 ,
06/12/1942,  0,  Nulo, 28  ,11.5 ,
07/12/1942,  8,  Nulo ,22,  11 ,
08/12/1942,  7,  Nulo ,20,  12 ,
09/12/1942,  1,  Nulo, 18.5,8 ,
10/12/1942,  0,  Nulo, 24  ,11.5 ,
11/12/1942,  25  ,  Nulo ,19,  10 ,
12/12/1942,  6.5 ,  Nulo, 17.2,11.5 ,
13/12/1942,  16  ,  Nulo ,18.5 ,  10 ,
14/12/1942,  14.5,  Nulo ,19,  12 ,
15/12/1942,  8.5 ,  Nulo ,14,  11 ,
16/12/1942,  6.8 ,  Nulo, 12  ,7 ,
17/12/1942,  3,  Nulo  ,  12 , 4.5 ,
18/12/1942,  0,  Nulo  ,  17 , 5.5 ,
19/12/1942,  0,  Nulo, 10  ,3 ,
20/12/1942,  0,  Nulo, 24  ,4 ,
21/12/1942,  0,  Nulo, 22.5,7 ,
22/12/1942,  0,  Nulo, 25  ,10.5 ,
23/12/1942,  0,  Nulo  ,  23 , 8.5 ,
24/12/1942,  0,  Nulo  ,  24 , 9.5 ,
25/12/1942,  0,  Nulo, 23.5,10.5 ,
26/12/1942,  0,  Nulo ,25,  10 ,
27/12/1942,  5,  Nulo  ,  18 , 7.5 ,
28/12/1942,  1.5 ,  Nulo  ,  6.5, 5.5 ,
29/12/1942,  0,  Nulo, 12  ,1 ,
30/12/1942,  0,  Nulo  ,  15 , 2.5 ,
31/12/1942,  0,  Nulo, 12  ,2 ,
01/01/1943,  0,  Nulo, 19  ,2 ,
02/01/1943,  0,  Nulo, 21  ,4 ,
03/01/1943,  1.2 ,  Nulo  ,  22 , 6.5 ,
04/01/1943,  36  ,  Nulo, 14.5,8 ,
05/01/1943,  2,  Nulo, 20  ,9 ,
06/01/1943,  0,  Nulo  ,  18 , 7.5 ,
07/01/1943,  2.5 ,  Nulo  ,  17 , 8.5 ,
08/01/1943,  4.2 ,  Nulo  ,  12 , 5.5 ,
09/01/1943,  2,  Nulo, 16.5,4 ,
10/01/1943,  1,  Nulo, 12  ,3 ,
11/01/1943,  0,  Nulo  ,  17 , 5.5 ,
12/01/1943,  1,  Nulo, 18  ,8 ,
13/01/1943,  2,  Nulo  ,  20 , 8.5 ,
14/01/1943,  0,  Nulo  ,  19 , 7.5 ,
15/01/1943,  0,  Nulo, 23.5,9 ,
16/01/1943,  0,  Nulo, 25.5,12.5 ,
17/01/1943,  0,  Nulo ,26,  12 ,
18/01/1943,  0,  Nulo, 27  ,12.5 ,
19/01/1943,  23  ,  Nulo  ,  12 , 9.5 ,
20/01/1943,  0,  Nulo  ,  22 , 3.8 ,
21/01/1943,  0,  Nulo, 25  ,8 ,
22/01/1943,  0,  Nulo ,24,  10 ,
23/01/1943,  0,  Nulo ,27.5 ,  10 ,
24/01/1943,  0,  Nulo ,28,  11 ,
25/01/1943,  0,  Nulo, 28.2,10.5 ,
26/01/1943,  9,  Nulo  ,  14 , 8.5 ,
27/01/1943,  0,  Nulo  ,  12 , 3.5 ,
28/01/1943,  0,  Nulo, 25.8,3 ,
29/01/1943,  0,  Nulo  ,  23 , 4.5 ,
30/01/1943,  0,  Nulo, 22  ,6 ,
31/01/1943,  0,  Nulo, 18  ,5 ,
01/02/1943,  0,  Nulo  ,  21 , 8.5 ,
02/02/1943,  0,  Nulo  ,  23 , 9.5 ,
03/02/1943,  0,  Nulo ,24,  10 ,
04/02/1943,  0,  Nulo, 26  ,10.5 ,
05/02/1943,  0,  Nulo, 28  ,9 ,
06/02/1943,  1,  Nulo ,21.5 ,  10 ,
07/02/1943,  0,  Nulo, 17  ,5 ,
08/02/1943,  0,  Nulo, 25  ,4 ,
09/02/1943,  0,  Nulo  ,  28.8  , 8.5 ,
10/02/1943,  12.5,  Nulo, 29  ,9 ,
11/02/1943,  2,  Nulo  ,  7  , 5.2 ,
12/02/1943,  2.5 ,  Nulo  ,  10 , 3.5 ,
13/02/1943,  3,  Nulo, 9.5 ,5 ,
14/02/1943,  0,  Nulo, 8.5 ,4 ,
15/02/1943,  0,  Nulo  ,  16 , 4.2 ,
16/02/1943,  7,  Nulo, 12.5,5 ,
17/02/1943,  0,  Nulo  ,  14 , 5.5 ,
18/02/1943,  1,  Nulo  ,  15.8  , 8.5 ,
19/02/1943,  0,  Nulo  ,  18.5  , 9.5 ,
20/02/1943,  0,  Nulo, 23  ,6 ,
21/02/1943,  0,  Nulo, 24  ,5 ,
22/02/1943,  0,  Nulo, 24  ,6 ,
23/02/1943,  0,  Nulo, 26.5,5 ,
24/02/1943,  0,  Nulo, 29  ,7 ,
25/02/1943,  0,  Nulo, 27  ,8 ,
26/02/1943,  28  ,  Nulo, 25  ,5 ,
27/02/1943,  2,  Nulo  ,  20.5  , 8.5 ,
28/02/1943,  0,  Nulo, 18  ,6 ,
01/03/1943,  0,  Nulo ,26,  11 ,
02/03/1943,  16  ,  Nulo ,27.5 ,  12 ,
03/03/1943,  3,  Nulo  ,  15 , 7.5 ,
04/03/1943,  0,  Nulo  ,  27.5  , 4.5 ,
05/03/1943,  0,  Nulo, 29.2,12.5 ,
06/03/1943,  16  ,  Nulo ,28,  15 ,
07/03/1943,  3.5 ,  Nulo  ,  12 , 9.5 ,
08/03/1943,  3,  Nulo  ,  12 , 8.5 ,
09/03/1943,  0,  Nulo, 16  ,7 ,
10/03/1943,  0,  Nulo  ,  27 , 5.5 ,
11/03/1943,  0,  Nulo  ,  28 , 7.5 ,
12/03/1943,  0,  Nulo, 30.5,9 ,
13/03/1943,  0,  Nulo  ,  22.5  , 9.5 ,
14/03/1943,  0,  Nulo, 24  ,9 ,
15/03/1943,  0,  Nulo ,27,  12 ,
16/03/1943,  0,  Nulo ,30.5 ,  11 ,
17/03/1943,  0,  Nulo, 24.5,10.5 ,
18/03/1943,  0,  Nulo ,28,  14 ,
19/03/1943,  0,  Nulo, 31  ,16.5 ,
20/03/1943,  0,  Nulo, 28.8,11.5 ,
21/03/1943,  15.5,  Nulo, 16.5,10.5 ,
22/03/1943,  2,  Nulo, 13.8,7 ,
23/03/1943,  0,  Nulo  ,  21 , 5.5 ,
24/03/1943,  0,  Nulo ,27.8 ,  10 ,
25/03/1943,  1.2 ,  Nulo, 27  ,12.5 ,
26/03/1943,  0,  Nulo  ,  25 , 1.5 ,
27/03/1943,  0,  Nulo ,24.5 ,  10 ,
28/03/1943,  0,  Nulo ,20,  12 ,
29/03/1943,  0,  Nulo, 22.5,8 ,
30/03/1943,  0,  Nulo, 24  ,4 ,
31/03/1943,  0,  Nulo  ,  28.5  , 5.5 ,
01/04/1943,  1,  Nulo  ,  25 , 7.5 ,
02/04/1943,  4,  Nulo ,21.5 ,  11 ,
03/04/1943,  31.5,  Nulo, 20.5,9 ,
04/04/1943,  21  ,  Nulo, 18  ,6 ,
05/04/1943,  0,  Nulo, 20  ,5 ,
06/04/1943,  0,  Nulo  ,  24 , 5.2 ,
07/04/1943,  0,  Nulo, 28  ,9 ,
08/04/1943,  0,  Nulo ,29,  13 ,
09/04/1943,  0,  Nulo ,31.5 ,  13 ,
10/04/1943,  0,  Nulo, 34.5,13.2 ,
11/04/1943,  0,  Nulo, 32.5,17.5 ,
12/04/1943,  0,  Nulo, 33  ,15.5 ,
13/04/1943,  1.5 ,  Nulo ,27.5 ,  14 ,
14/04/1943,  6.5 ,  Nulo, 23  ,14.5 ,
15/04/1943,  0,  Nulo ,23,  12 ,
16/04/1943,  0,  Nulo, 31.2,13.5 ,
17/04/1943,  0,  Nulo ,31,  17 ,
18/04/1943,  1.5 ,  Nulo ,19,  15 ,
19/04/1943,  5.8 ,  Nulo, 18  ,8 ,
20/04/1943,  1.2 ,  Nulo, 24.5,9 ,
21/04/1943,  0,  Nulo, 25.5,10.5 ,
22/04/1943,  0,  Nulo, 28  ,9 ,
23/04/1943,  0,  Nulo ,31,  10 ,
24/04/1943,  0,  Nulo, 28.5,9 ,
25/04/1943,  0,  Nulo  ,  30 , 9.5 ,
26/04/1943,  0,  Nulo, 29  ,8 ,
27/04/1943,  3.8 ,  Nulo  ,  24 , 7.5 ,
28/04/1943,  20  ,  Nulo, 25  ,13.5 ,
29/04/1943,  16  ,  Nulo ,22.5 ,  12 ,
30/04/1943,  5.5 ,  Nulo  ,  21 , 8.5 ,
01/05/1943,  2.5 ,  Nulo  ,  18 , 9.5 ,
02/05/1943,  0,  Nulo  ,  20.5  , 8.5 ,
03/05/1943,  0,  Nulo ,21,  11 ,
04/05/1943,  0,  Nulo ,22,  10 ,
05/05/1943,  0,  Nulo  ,  25.5  , 9.5 ,
06/05/1943,  0,  Nulo, 27  ,10.5 ,
07/05/1943,  0,  Nulo ,27,  10 ,
08/05/1943,  0,  Nulo ,31.5 ,  13 ,
09/05/1943,  0,  Nulo ,28.5 ,  14 ,
10/05/1943,  0,  Nulo, 34  ,15.5 ,
11/05/1943,  0,  Nulo ,26,  15 ,
12/05/1943,  0,  Nulo ,30,  13 ,
13/05/1943,  0,  Nulo ,30.2 ,  15 ,
14/05/1943,  0,  Nulo ,30,  15 ,
15/05/1943,  0,  Nulo ,34.5 ,  13 ,
16/05/1943,  0,  Nulo, 29  ,11.5 ,
17/05/1943,  0,  Nulo, 29.5,13.5 ,
18/05/1943,  0,  Nulo, 28  ,12.5 ,
19/05/1943,  0,  Nulo ,30,  11 ,
20/05/1943,  2.5 ,  Nulo  ,  25 , 9.5 ,
21/05/1943,  16.5,  Nulo ,24,  14 ,
22/05/1943,  0,  Nulo ,26,  13 ,
23/05/1943,  0,  Nulo ,26.5 ,  13 ,
24/05/1943,  0,  Nulo, 26  ,15.5 ,
25/05/1943,  0,  Nulo ,32,  14 ,
26/05/1943,  0,  Nulo ,33,  14 ,
27/05/1943,  0,  Nulo ,27,  12 ,
28/05/1943,  3,  Nulo ,25,  14 ,
29/05/1943,  2.5 ,  Nulo ,25.5 ,  14 ,
30/05/1943,  16  ,  Nulo, 29  ,14.5 ,
31/05/1943,  0,  Nulo ,26,  13 ,
01/06/1943,  0,  Nulo ,25,  14 ,
02/06/1943,  0,  Nulo ,27,  15 ,
03/06/1943,  0,  Nulo ,31,  15 ,
04/06/1943,  0,  Nulo, 24  ,15.5 ,
05/06/1943,  3,  Nulo ,26,  13 ,
06/06/1943,  0,  Nulo ,29,  15 ,
07/06/1943,  12.5,  Nulo ,25,  15 ,
08/06/1943,  6.5 ,  Nulo ,22,  13 ,
09/06/1943,  0,  Nulo  ,  23 , 8.5 ,
10/06/1943,  0,  Nulo ,24,  12 ,
11/06/1943,  0,  Nulo ,21,  13 ,
12/06/1943,  4.8 ,  Nulo, 23  ,12.5 ,
13/06/1943,  2.5 ,  Nulo ,21,  12 ,
14/06/1943,  20  ,  Nulo ,24,  13 ,
15/06/1943,  23.5,  Nulo ,22.5 ,  10 ,
16/06/1943,  40.8,  Nulo, 24  ,11.5 ,
17/06/1943,  7.5 ,  Nulo ,21.5 ,  13 ,
18/06/1943,  4.3 ,  Nulo ,21,  13 ,
19/06/1943,  7,  Nulo ,24.5 ,  12 ,
20/06/1943,  17.8,  Nulo, 26.5,13.5 ,
21/06/1943,  3,  Nulo, 24  ,11.5 ,
22/06/1943,  26.5,  Nulo ,25,  12 ,
23/06/1943,  0,  Nulo ,24,  13 ,
24/06/1943,  0,  Nulo ,23.5 ,  11 ,
25/06/1943,  2.5 ,  Nulo ,22,  12 ,
26/06/1943,  0,  Nulo ,24,  11 ,
27/06/1943,  0,  Nulo ,25,  11 ,
28/06/1943,  0,  Nulo, 27  ,11.5 ,
29/06/1943,  0,  Nulo ,30,  12 ,
30/06/1943,  0,  Nulo ,28.5 ,  11 ,
01/07/1943,  4.5 ,  Nulo, 28  ,10.5 ,
02/07/1943,  6,  Nulo ,24,  10 ,
03/07/1943,  0,  Nulo ,26,  11 ,
04/07/1943,  10  ,  Nulo  ,  20 , 7.5 ,
05/07/1943,  18.5,  Nulo  ,  23 , 9.5 ,
06/07/1943,  1,  Nulo ,24.5 ,  10 ,
07/07/1943,  4,  Nulo ,27,  10 ,
08/07/1943,  0,  Nulo ,28,  11 ,
09/07/1943,  0,  Nulo, 27.5,10.5 ,
10/07/1943,  0,  Nulo, 25  ,13.5 ,
11/07/1943,  2,  Nulo ,25.5 ,  13 ,
12/07/1943,  1.5 ,  Nulo, 28  ,14.5 ,
13/07/1943,  4,  Nulo ,24,  12 ,
14/07/1943,  2.5 ,  Nulo ,24.5 ,  10 ,
15/07/1943,  0,  Nulo ,24,  11 ,
16/07/1943,  0,  Nulo ,27,  11 ,
17/07/1943,  3,  Nulo ,26,  13 ,
18/07/1943,  12.5,  Nulo ,24.5 ,  10 ,
19/07/1943,  0,  Nulo  ,  23 , 9.5 ,
20/07/1943,  10.5,  Nulo ,24,  10 ,
21/07/1943,  1.5 ,  Nulo ,23,  10 ,
22/07/1943,  0,  Nulo, 25.5,10.5 ,
23/07/1943,  0,  Nulo, 26  ,10.5 ,
24/07/1943,  0,  Nulo ,25.5 ,  10 ,
25/07/1943,  0,  Nulo  ,  28 , 9.5 ,
26/07/1943,  0,  Nulo, 26  ,10.5 ,
27/07/1943,  0,  Nulo ,26,  12 ,
28/07/1943,  0,  Nulo ,24.5 ,  12 ,
29/07/1943,  12.5,  Nulo ,22,  12 ,
30/07/1943,  10.5,  Nulo ,23.5 ,  13 ,
31/07/1943,  0,  Nulo, 23  ,12.5 ,
01/08/1943,  0,  Nulo ,22,  10 ,
02/08/1943,  1,  Nulo ,24,  13 ,
03/08/1943,  0,  Nulo, 24.8,12.5 ,
04/08/1943,  18  ,  Nulo, 25  ,12.5 ,
05/08/1943,  17.5,  Nulo ,22.5 ,  10 ,
06/08/1943,  1,  Nulo, 22  ,14.5 ,
07/08/1943,  9,  Nulo ,22.5 ,  10 ,
08/08/1943,  2.5 ,  Nulo, 23  ,10.5 ,
09/08/1943,  1,  Nulo ,23.5 ,  10 ,
10/08/1943,  0,  Nulo ,23.2 ,  11 ,
11/08/1943,  0,  Nulo, 22  ,11.5 ,
12/08/1943,  12.5,  Nulo ,22,  12 ,
13/08/1943,  8,  Nulo ,20,  10 ,
14/08/1943,  1.5 ,  Nulo ,23,  10 ,
15/08/1943,  5,  Nulo  ,  22 , 9.8 ,
16/08/1943,  0,  Nulo ,23.5 ,  10 ,
17/08/1943,  0,  Nulo  ,  24 , 9.5 ,
18/08/1943,  14  ,  Nulo ,24,  12 ,
19/08/1943,  3.5 ,  Nulo ,23,  11 ,
20/08/1943,  5,  Nulo ,24.5 ,  12 ,
21/08/1943,  13.5,  Nulo ,24,  12 ,
22/08/1943,  3.5 ,  Nulo ,23.5 ,  10 ,
23/08/1943,  0,  Nulo, 23.5,11.5 ,
24/08/1943,  1.5 ,  Nulo, 24  ,11.5 ,
25/08/1943,  0,  Nulo ,24,  11 ,
26/08/1943,  13  ,  Nulo, 24  ,11.5 ,
27/08/1943,  7.2 ,  Nulo ,24,  11 ,
28/08/1943,  27.5,  Nulo ,23.5 ,  12 ,
29/08/1943,  5,  Nulo, 20.3,10.5 ,
30/08/1943,  7,  Nulo ,23,  12 ,
31/08/1943,  1.5 ,  Nulo ,24,  14 ,
